cycle_times,total_bitmap_size,total_execution_time,execution_entry_count,total_score,no_new_coverage_cycle_times,exploration_mode,last_fuzz_finds_count,last_fuzz_crash_count,last_fuzz_timeout_count,bitmap_size,program_run_time
205,519923,4.353797197341919,2425,107181.25,0,False,1551,473036,0,5975,6872.760565280914
205,520647,4.362107038497925,2430,107531.25,0,False,1552,473925,0,5976,6882.555413007736
208,525945,4.413793563842773,2457,107331.25,2,False,1553,481488,0,5977,7005.465863704681
210,528663,4.436417818069458,2469,107581.25,1,False,1554,484571,0,6008,7043.1878571510315
210,529295,4.4453020095825195,2474,108381.25,1,False,1555,486372,0,6010,7062.332186222076
211,533975,4.477421045303345,2492,108806.25,0,False,1556,488746,0,6011,7115.01674413681
212,536737,4.489891767501831,2499,108981.25,0,False,1557,490837,0,6012,7144.726637125015
215,543148,4.54134726524353,2528,109731.25,2,False,1558,498507,0,6013,7268.521811962128
217,549009,4.6078407764434814,2565,108856.25,1,False,1559,505281,0,6014,7351.516247034073
219,553327,4.643070220947266,2584,108306.25,1,False,1560,509033,0,6034,7405.7975652217865
221,557817,4.681082487106323,2606,109281.25,1,False,1561,514049,0,6036,7475.569488286972
222,559448,4.705983638763428,2620,109681.25,0,False,1562,516848,0,6037,7517.066559314728
223,564004,4.73498272895813,2634,110131.25,0,False,1563,520585,0,6038,7556.469126701355
223,564425,4.740266799926758,2637,108856.25,0,False,1564,521274,0,6041,7564.1861307621
230,577465,4.851719856262207,2698,109456.25,6,False,1565,538988,0,6042,7812.1721534729
231,578616,4.856828451156616,2701,109306.25,0,False,1566,539816,0,6043,7822.179974794388
234,586801,4.927241802215576,2740,109706.25,2,False,1567,548214,0,6085,7943.065521478653
237,593377,4.998467683792114,2779,109756.25,2,False,1568,557723,0,6087,8084.52606844902
239,595633,5.024122714996338,2793,109681.25,1,False,1569,561754,0,6088,8142.0779893398285
240,596391,5.03211522102356,2797,109681.25,0,False,1570,563057,0,6091,8166.2419900894165
240,596796,5.036486387252808,2800,110081.25,0,False,1571,564472,0,6093,8182.636095046997
240,597878,5.041579961776733,2803,110381.25,0,False,1572,565295,0,6095,8198.542627334595
246,609297,5.143845319747925,2859,110581.25,5,False,1573,579491,0,6097,8406.625249147415
249,617038,5.213663101196289,2898,109881.25,2,False,1574,587756,0,6099,8523.041492938995
250,621116,5.2438859939575195,2915,110431.25,0,False,1575,590703,0,6100,8560.664138793945
255,631636,5.328296899795532,2962,110681.25,4,False,1576,603192,0,6101,8744.927978992462
255,634381,5.348033666610718,2971,110181.25,4,False,1577,604426,0,6104,8761.102819442749
257,639387,5.386271238327026,2992,111381.25,1,False,1578,608971,0,6105,8824.47596359253
259,643573,5.420223236083984,3011,111356.25,1,False,1579,614939,0,6106,8905.007944822311
260,646403,5.434178590774536,3019,111706.25,0,False,1580,616447,0,6107,8916.533552408218
273,675373,5.662278175354004,3147,111956.25,12,True,1581,650198,0,6109,9387.615631103516
275,681339,5.701313018798828,3169,110281.25,1,False,1582,655502,0,6110,9458.194785356522
278,693011,5.789947509765625,3218,110981.25,2,False,1583,665643,0,6111,9580.432447433472
284,706372,5.898482084274292,3279,111181.25,5,False,1584,680829,0,6136,9809.161183595657
286,711523,5.933385610580444,3298,110456.25,1,False,1585,684642,0,6137,9877.114457845688
288,717267,5.983205795288086,3326,110806.25,1,False,1586,690477,0,6138,9945.43674325943
288,717738,5.984794616699219,3327,111006.25,1,False,1587,690583,0,6147,9949.994492769241
291,722904,6.028324127197266,3351,111806.25,2,False,1588,697755,0,6148,10053.010343551636
295,734741,6.153533935546875,3416,112106.25,3,False,1589,710394,0,6150,10227.79857301712
296,735746,6.164016008377075,3422,111893.75,0,False,1590,711180,0,6151,10237.216345071793
296,737185,6.1782848834991455,3430,112293.75,0,False,1591,712782,0,6152,10255.799993038177
300,746903,6.256938695907593,3476,112693.75,3,False,1592,723361,0,6153,10396.647051095963
